Timestamp,Winner Name,Loser Name,Result,Punishment Pack,Punishment Pack contents,Notes,,Winner Game Wins,Loser Game Wins,Week,Week Value,Week Start (PST)
2/25/2022 18:51:02,Damian S - ButCrackMagic#71223,Wanqi Z - iqiq#38801,2-1,,1,,,,,,,
2/25/2022 18:55:58,Jaidin M - MnemonicDevice#38774,Justin P - Code Pigeon#84057,2-0,,1,Sorry for the flood,,,,,,
2/25/2022 18:57:34,Olivier F - NephilimOli#21523,Zeke W - smarmyplatapus#30066,2-0,,1,,,,,,,
2/25/2022 19:03:49,Chris Y - Yorke on Games#66909,Brian R - admiral_ace#37121,2-0,,1,no lands = no fun,,,,,,
2/25/2022 19:08:56,Jeremy E - Lhurgoyf#37289,Ryan D - TheSlickness#10857,2-0,,1,,,,,,,
2/25/2022 19:19:15,Emmett F - Sepulchure#51526,Jay S - Trainyaj#13755,2-0,,1,,,,,,,
2/25/2022 19:26:12,Chris Y - Yorke on Games#66909,Pierre-Marc D - pmduguay#67919,2-0,,1,ggs!,,,,,,
2/25/2022 19:27:55,Johnny M - Johnny#69519,Damian S - ButCrackMagic#71223,2-1,,1,,,,,,,
2/25/2022 19:34:50,Justin P - Code Pigeon#84057,Jeff U - LargeMidget#22940,2-0,,1,,,,,,,
2/25/2022 19:40:29,Sawyer T - soyboy#35469,Jaidin M - MnemonicDevice#38774,2-0,,1,,,,,,,
2/25/2022 20:08:27,Nelson K - accpi#18634,Justin P - Code Pigeon#84057,2-1,,1,,,,,,,
2/25/2022 20:12:13,Emmett F - Sepulchure#51526,Jaidin M - MnemonicDevice#38774,2-0,,1,,,,,,,
2/25/2022 20:49:31,Nelson K - accpi#18634,Robby P - Locke_009#22200,2-0,,1,,,,,,,
2/25/2022 21:04:41,Caleb G - Whynaut#28590,Olivier F - NephilimOli#21523,2-1,,1,,,,,,,
2/25/2022 21:24:46,Pierre-Marc D - pmduguay#67919,Justin P - Code Pigeon#84057,2-1,,1,,,,,,,
2/25/2022 22:10:36,Jeff U - LargeMidget#22940,Pierre-Marc D - pmduguay#67919,2-1,,1,,,,,,,
2/25/2022 23:32:29,Chris Y - Yorke on Games#66909,Doug C - dougisacat#58521,2-1,,1,REALITY CHIPS!!,,,,,,
2/25/2022 23:46:16,Patrick M - FullestJ#22936,Ryan D - TheSlickness#10857,2-1,,1,,,,,,,
2/25/2022 23:56:13,Nicholas K - Bionick#55161,Devin L - Dalopi#45146,2-1,,1,,,,,,,
2/26/2022 0:09:58,Rowan C - rcb#09642,Chris Y - Yorke on Games#66909,2-0,,1,,,,,,,
2/26/2022 0:30:07,Nicholas K - Bionick#55161,Mike P - UnwieldyBiscuit#26471,2-1,,1,,,,,,,
2/26/2022 0:38:55,Jeremy E - Lhurgoyf#37289,Rowan C - rcb#09642,2-0,,1,,,,,,,
2/26/2022 0:53:44,Grey H - grensley#29260,Nicholas K - Bionick#55161,2-1,,1,,,,,,,
2/26/2022 1:21:50,Jeremy E - Lhurgoyf#37289,Patrick M - FullestJ#22936,2-0,,1,ggs!,,,,,,
2/26/2022 1:31:18,Grey H - grensley#29260,Mike P - UnwieldyBiscuit#26471,2-0,,1,,,,,,,
2/26/2022 10:57:55,Patrick M - FullestJ#22936,Ryan W - MuttBunchies#61653,2-1,,1,,,,,,,
2/26/2022 12:14:32,Chris G - MachineKingV#13646,Derek G - Czark#07914,2-0,,1,,,,,,,
2/26/2022 12:43:22,Chris G - MachineKingV#13646,Theo M - theopolist#91798,2-1,,1,,,,,,,
2/26/2022 12:55:55,Robby P - Locke_009#22200,Gabriel L - gabeisgunk#67806,2-1,,1,,,,,,,
2/26/2022 13:25:15,Frances L - Kawaiiru#25405,Erika P - CharmToy#24980,2-1,,1,,,,,,,
2/26/2022 14:14:09,Doug C - dougisacat#58521,Frances L - Kawaiiru#25405,2-0,,1,Reality chip,,,,,,
2/26/2022 14:35:00,Theo M - theopolist#91798,Jeff U - LargeMidget#22940,2-0,,1,,,,,,,
2/26/2022 14:56:33,Nelson K - accpi#18634,Ade A - Blizz#50660,2-0,,1,,,,,,,
2/26/2022 15:18:27,Nelson K - accpi#18634,Nick M - Bernardhibou#01354,2-0,,1,,,,,,,
2/26/2022 15:39:26,Robby P - Locke_009#22200,Doug C - dougisacat#58521,2-1,,1,,,,,,,
2/26/2022 15:46:23,Theo M - theopolist#91798,Zeke W - smarmyplatapus#30066,2-0,,1,,,,,,,
2/26/2022 16:04:19,Patrick M - FullestJ#22936,Robby P - Locke_009#22200,2-0,,1,,,,,,,
2/26/2022 16:16:01,Helge B - turd_burglar#45671,Theo M - theopolist#91798,2-1,,1,,,,,,,
2/26/2022 16:35:18,Theo M - theopolist#91798,Shuo L - Tamamo#30654,2-0,,1,,,,,,,
2/26/2022 16:38:30,Krzys H - FaceBeardMcBeard#24731,Doug C - dougisacat#58521,2-0,,1,I'm sorry for the DC. I hope the pack is good!,,,,,,
2/26/2022 17:03:19,Chris G - MachineKingV#13646,Krzys H - FaceBeardMcBeard#24731,2-0,,1,,,,,,,
2/26/2022 17:35:00,Ade A - Blizz#50660,Edgar A - PlayfulTerror#04926,2-1,,1,,,,,,,
2/26/2022 17:37:22,Chris P - Joker01#66827,Emmett F - Sepulchure#51526,2-1,,1,,,,,,,
2/26/2022 18:07:16,Shuo L - Tamamo#30654,Chris S - LordBooBoo#20683,2-1,,1,,,,,,,
2/26/2022 18:12:54,Doug C - dougisacat#58521,Chris P - Joker01#66827,2-1,,1,tameshi,,,,,,
2/26/2022 20:08:08,John P - gokuorgohome#51511,Ade A - Blizz#50660,2-0,,1,,,,,,,
2/26/2022 21:42:32,Pierre-Marc D - pmduguay#67919,Jay S - Trainyaj#13755,2-1,,1,,,,,,,
2/26/2022 22:18:51,Johnny M - Johnny#69519,Maranda L - BlackCanary#59791,2-1,,1,,,,,,,
2/26/2022 22:49:33,Damien F - DamienF16#63049,Shane K - Malfunction#68287,2-0,,1,,,,,,,
2/26/2022 23:33:40,Maranda L - BlackCanary#59791,Ade A - Blizz#50660,2-0,,1,,,,,,,
2/27/2022 0:10:53,Emmett F - Sepulchure#51526,Jeremy E - Lhurgoyf#37289,2-0,,1,,,,,,,
2/27/2022 0:32:24,Olivier F - NephilimOli#21523,Chase H - chase#1609,2-0,,1,,,,,,,
2/27/2022 0:49:45,Shane K - Malfunction#68287,Ade A - Blizz#50660,2-0,,1,,,,,,,
2/27/2022 10:57:58,Adam S - wizma#29010,Harry B - Midnight_0il#97781,2-1,,1,Well played!,,,,,,
2/27/2022 11:27:16,Brian R - admiral_ace#37121,Chris G - MachineKingV#13646,2-0,,1,,,,,,,
2/27/2022 11:31:28,Harry B - Midnight_0il#97781,Nelson K - accpi#18634,2-1,,1,,,,,,,
2/27/2022 12:12:23,Chris G - MachineKingV#13646,Adam S - wizma#29010,2-1,,1,,,,,,,
2/27/2022 12:19:17,Brian R - admiral_ace#37121,Harry B - Midnight_0il#97781,2-1,,1,,,,,,,
2/27/2022 12:28:05,Michael M - Atombomb11991#07305,Chris S - LordBooBoo#20683,2-1,,1,,,,,,,
2/27/2022 12:31:28,Helge B - turd_burglar#45671,Martin E - Meep#87492,2-0,,1,,,,,,,
2/27/2022 12:57:01,Jay S - Trainyaj#13755,Nicholas P - AmI3vil?#84889,2-1,,1,,,,,,,
2/27/2022 13:08:34,Chris R - Sinkwater#27508,Adam S - wizma#29010,2-0,,1,,,,,,,
2/27/2022 13:21:26,Caleb G - Whynaut#28590,Erika P - CharmToy#24980,2-1,,1,,,,,,,
2/27/2022 13:39:07,Jay S - Trainyaj#13755,Andrew H - mweepigeon#30786,2-0,,1,,,,,,,
2/27/2022 13:57:16,Nicholas P - AmI3vil?#84889,Johnny M - Johnny#69519,2-0,,1,GGs!,,,,,,
2/27/2022 13:57:19,Harry B - Midnight_0il#97781,Caleb G - Whynaut#28590,2-1,,1,,,,,,,
2/27/2022 14:15:35,Chris R - Sinkwater#27508,Andrew H - mweepigeon#30786,2-0,,1,,,,,,,
2/27/2022 14:34:50,John P - gokuorgohome#51511,Chris S - LordBooBoo#20683,2-0,,1,,,,,,,
2/27/2022 14:56:32,Mitchel S - SpaghettiMitch#18619,Nicholas P - AmI3vil?#84889,2-1,,1,,,,,,,
2/27/2022 14:56:50,Adam S - wizma#29010,Andrew H - mweepigeon#30786,2-0,,1,Good games,,,,,,
2/27/2022 15:06:04,Jay S - Trainyaj#13755,Audi J - Squeakz#38671,2-1,,1,,,,,,,
2/27/2022 15:14:52,John P - gokuorgohome#51511,Robby P - Locke_009#22200,2-1,,1,,,,,,,
2/27/2022 15:43:32,Chris R - Sinkwater#27508,Shuo L - Tamamo#30654,2-0,,1,,,,,,,
2/27/2022 15:58:34,Andrew H - mweepigeon#30786,John P - gokuorgohome#51511,2-1,,1,,,,,,,
2/27/2022 16:21:19,Nik S - njsiii#50504,Chase H - chase#1609,2-0,,1,,,,,,,
2/27/2022 16:21:45,Brian R - admiral_ace#37121,Mitchel S - SpaghettiMitch#18619,2-0,,1,,,,,,,
2/27/2022 16:36:16,Chris R - Sinkwater#27508,Jordan P - chunkieluver53#92811,2-1,,1,,,,,,,
2/27/2022 16:40:57,Ryan D - TheSlickness#10857,Krzys H - FaceBeardMcBeard#24731,2-1,,1,,,,,,,
2/27/2022 16:57:23,Ryan W - MuttBunchies#61653,Chris S - LordBooBoo#20683,2-0,,1,,,,,,,
2/27/2022 17:01:41,Andrew H - mweepigeon#30786,Nik S - njsiii#50504,2-1,,1,,,,,,,
2/27/2022 17:05:36,Jeremy E - Lhurgoyf#37289,Caleb G - Whynaut#28590,2-0,,1,"not farewell, but until we meet again :D",,,,,,
2/27/2022 17:28:11,Chris R - Sinkwater#27508,Russell S - rstad#89052,2-0,,1,,,,,,,
2/27/2022 17:32:37,Ryan D - TheSlickness#10857,Chris S - LordBooBoo#20683,2-0,,1,,,,,,,
2/27/2022 17:33:33,Chase H - chase#1609,Krzys H - FaceBeardMcBeard#24731,2-0,,1,,,,,,,
2/27/2022 17:59:19,Russell S - rstad#89052,Santino T - DuckpuBZ#55688,2-0,,1,,,,,,,
2/27/2022 17:59:31,Chase H - chase#1609,Patrick M - FullestJ#22936,2-0,,1,,,,,,,
2/27/2022 18:12:30,Nik S - njsiii#50504,Gordon C - Chocobro#30910,2-1,,1,,,,,,,
2/27/2022 18:23:37,Ryan D - TheSlickness#10857,Damian S - ButCrackMagic#71223,2-1,,1,,,,,,,
2/27/2022 18:33:10,Adam S - wizma#29010,Nicholas K - Bionick#55161,2-0,,1,Great games ,,,,,,
2/27/2022 18:48:17,Maranda L - BlackCanary#59791,Aus Z - ImperialPlaneswalker#40420,2-0,,1,,,,,,,
2/27/2022 18:48:31,John P - gokuorgohome#51511,Santino T - DuckpuBZ#55688,2-0,,1,,,,,,,
2/27/2022 18:48:39,Krzys H - FaceBeardMcBeard#24731,Chris S - LordBooBoo#20683,2-1,,1,,,,,,,
2/27/2022 19:35:02,Aus Z - ImperialPlaneswalker#40420,Russell S - rstad#89052,2-1,,1,,,,,,,
2/27/2022 20:01:25,Nicholas P - AmI3vil?#84889,Damian S - ButCrackMagic#71223,2-1,,1,wow GGs!,,,,,,
2/27/2022 20:45:12,Chase H - chase#1609,Geoff E - Snorlaxguy#38043,2-0,,1,,,,,,,
2/27/2022 21:17:07,Nick P - CrustyCheeseburger#09888,Wanqi Z - iqiq#38801,2-0,,1,,,,,,,
2/27/2022 21:57:32,Coleman N - avo#92320,Mike P - UnwieldyBiscuit#26471,2-1,,1,,,,,,,
2/27/2022 21:58:44,Geoff E - Snorlaxguy#38043,Trevor H - zheader#50741,2-1,,1,,,,,,,
2/27/2022 22:23:14,Johnny M - Johnny#69519,Geoff E - Snorlaxguy#38043,2-0,,1,,,,,,,
2/27/2022 22:50:07,Nick P - CrustyCheeseburger#09888,Maranda L - BlackCanary#59791,2-0,,1,,,,,,,
2/27/2022 22:55:50,Aus Z - ImperialPlaneswalker#40420,Coleman N - avo#92320,2-0,,1,,,,,,,
2/28/2022 0:21:59,Sylvain T - Iquitos#15484,Gregoire T - Emulink#08857,2-0,,1,,,,,,,
2/28/2022 12:39:39,Tim H - hanshotf1rst#51070,Brian R - admiral_ace#37121,2-0,,1,,,,,,,
2/28/2022 13:02:47,Andrew A - Mapo Dofu#77365,Gordon C - Chocobro#30910,2-0,,1,,,,,,,
2/28/2022 13:12:30,Sawyer T - soyboy#35469,Tim H - hanshotf1rst#51070,2-0,,1,,,,,,,
2/28/2022 13:31:29,Gordon C - Chocobro#30910,Martin E - Meep#87492,2-0,,1,,,,,,,
2/28/2022 13:36:29,Christian W - Senpaiman#86951,Mathew S - VGCake#60410,2-0,,1,,,,,,,
2/28/2022 14:01:05,Erika P - CharmToy#24980,Mathew S - VGCake#60410,2-0,,1,,,,,,,
2/28/2022 14:06:37,Gordon C - Chocobro#30910,Tim H - hanshotf1rst#51070,2-1,,1,,,,,,,
2/28/2022 14:07:48,Tony G - YnotRock#76764,Christian W - Senpaiman#86951,2-1,,1,,,,,,,
2/28/2022 14:16:01,Sawyer T - soyboy#35469,Russell S - rstad#89052,2-1,,1,,,,,,,
2/28/2022 14:35:39,Erika P - CharmToy#24980,Tim H - hanshotf1rst#51070,2-1,,1,,,,,,,
2/28/2022 15:44:21,Cody-Rayce MG - Rayce#56572,Ben A - JankInTheTank#50714,2-0,,1,ggs,,,,,,
2/28/2022 16:18:33,Tim H - hanshotf1rst#51070,Matt Z - frank_sausage#54739,2-0,,1,,,,,,,
2/28/2022 16:25:37,Helge B - turd_burglar#45671,Sawyer T - soyboy#35469,2-1,,1,,,,,,,
2/28/2022 16:52:09,Shane K - Malfunction#68287,Chris P - Joker01#66827,2-0,,1,,,,,,,
2/28/2022 18:04:25,Jordan P - chunkieluver53#92811,Chris P - Joker01#66827,2-1,,1,,,,,,,
2/28/2022 19:08:32,Olivier F - NephilimOli#21523,Coleman N - avo#92320,2-0,,1,,,,,,,
2/28/2022 20:04:09,Chase H - chase#1609,Nicholas P - AmI3vil?#84889,2-1,,1,,,,,,,
2/28/2022 21:00:45,Shane K - Malfunction#68287,Devin L - Dalopi#45146,2-1,,1,,,,,,,
2/28/2022 21:07:48,Chase H - chase#1609,Ahu S - Wily_bandar#26808,2-1,,1,,,,,,,
2/28/2022 21:26:10,Andrew A - Mapo Dofu#77365,Daniel M - HPWizard#40332,2-1,,1,,,,,,,
2/28/2022 21:34:08,Devin L - Dalopi#45146,Mike P - UnwieldyBiscuit#26471,2-0,,1,,,,,,,
2/28/2022 22:05:17,Mike P - UnwieldyBiscuit#26471,Frances L - Kawaiiru#25405,2-0,,1,,,,,,,
2/28/2022 22:07:23,Damien F - DamienF16#63049,Erika P - CharmToy#24980,2-1,,1,,,,,,,
2/28/2022 22:23:28,Daniel M - HPWizard#40332,Rowan C - rcb#09642,2-0,,1,,,,,,,
2/28/2022 22:45:49,Pierre-Marc D - pmduguay#67919,Devin L - Dalopi#45146,2-1,,1,,,,,,,
2/28/2022 23:25:33,Rowan C - rcb#09642,Maranda L - BlackCanary#59791,2-0,,1,,,,,,,
2/28/2022 23:28:23,Christopher G - oompaloompa#65002,Damien F - DamienF16#63049,2-1,,1,,,,,,,
2/28/2022 23:53:27,Damien F - DamienF16#63049,Michael L - JimmyPlays#62350,2-0,,1,,,,,,,
3/1/2022 0:15:42,Johnny M - Johnny#69519,Craig H - Itsmecraig#89337,2-0,,1,,,,,,,
3/1/2022 0:21:41,Christopher G - oompaloompa#65002,John L - fightstrife#66069,2-1,,1,,,,,,,
3/1/2022 0:33:15,Damien F - DamienF16#63049,Nick P - CrustyCheeseburger#09888,2-0,,1,,,,,,,
3/1/2022 0:35:29,Cody-Rayce MG - Rayce#56572,Michael L - JimmyPlays#62350,2-1,,1,ninja battles,,,,,,
3/1/2022 1:41:16,Jacob C - Breadlord#83962,John L - fightstrife#66069,2-0,,1,,,,,,,
3/1/2022 14:36:59,Sawyer T - soyboy#35469,Shane K - Malfunction#68287,2-0,,1,,,,,,,
3/1/2022 15:54:24,Gordon C - Chocobro#30910,Tony G - YnotRock#76764,2-0,,1,,,,,,,
3/1/2022 16:14:34,Tony G - YnotRock#76764,Shuo L - Tamamo#30654,2-0,,1,,,,,,,
3/1/2022 16:25:58,Ben A - JankInTheTank#50714,Aus Z - ImperialPlaneswalker#40420,2-0,,1,,,,,,,
3/1/2022 16:33:10,Joel L - Instinctive#21903,Audi J - Squeakz#38671,2-0,,1,gg wp,,,,,,
3/1/2022 16:53:21,Joel L - Instinctive#21903,Helge B - turd_burglar#45671,2-0,,1,ggs wp,,,,,,
3/1/2022 17:12:35,Aus Z - ImperialPlaneswalker#40420,Shuo L - Tamamo#30654,2-1,,1,,,,,,,
3/1/2022 18:24:54,Christian W - Senpaiman#86951,Cody-Rayce MG - Rayce#56572,2-0,,1,,,,,,,
3/1/2022 18:49:24,Christian W - Senpaiman#86951,Joseph H - JoCool#84350,2-0,,1,,,,,,,
3/1/2022 19:15:29,Christian W - Senpaiman#86951,Jason M - experientialist#23057,2-1,,1,,,,,,,
3/1/2022 19:32:01,Beau G - Beaudacious#41986,Michael M - Atombomb11991#07305,2-1,,1,,,,,,,
3/1/2022 19:44:55,Jason M - experientialist#23057,Caleb G - Whynaut#28590,2-0,,1,,,,,,,
3/1/2022 19:48:35,Nik S - njsiii#50504,Russell S - rstad#89052,2-0,,1,,,,,,,
3/1/2022 22:03:14,Nik S - njsiii#50504,Coleman N - avo#92320,2-0,,1,,,,,,,
3/1/2022 22:40:20,Joel L - Instinctive#21903,Wanqi Z - iqiq#38801,2-0,,1,ggs wp,,,,,,
3/1/2022 23:22:24,Craig H - Itsmecraig#89337,Gregoire T - Emulink#08857,2-0,,1,,,,,,,
3/1/2022 23:40:19,Daniel M - HPWizard#40332,Sylvain T - Iquitos#15484,2-1,,1,,,,,,,
3/1/2022 23:54:06,Cody-Rayce MG - Rayce#56572,Edgar A - PlayfulTerror#04926,2-0,,1,ggs,,,,,,
3/2/2022 0:45:56,Ben DP - bdp18#67423,Sylvain T - Iquitos#15484,2-1,,1,,,,,,,
3/2/2022 8:27:53,Andrew A - Mapo Dofu#77365,Dante R - dantesper#59172,2-0,,1,,,,,,,
3/2/2022 10:52:40,Cody-Rayce MG - Rayce#56572,Dante R - dantesper#59172,2-1,,1,ggs screw into flood :(,,,,,,
3/2/2022 13:01:09,Harry B - Midnight_0il#97781,Joel L - Instinctive#21903,2-1,,1,,,,,,,
3/2/2022 13:42:03,Martin E - Meep#87492,Andrew A - Mapo Dofu#77365,2-0,,1,,,,,,,
3/2/2022 14:23:26,Rowan C - rcb#09642,Ben DP - bdp18#67423,2-1,,1,,,,,,,
3/2/2022 14:53:10,Trevor H - zheader#50741,Helge B - turd_burglar#45671,2-0,,1,,,,,,,
3/2/2022 17:00:00,Frances L - Kawaiiru#25405,Audi J - Squeakz#38671,2-0,,1,,,,,,,
3/2/2022 17:19:14,Ryan W - MuttBunchies#61653,Michael M - Atombomb11991#07305,2-0,,1,,,,,,,
3/2/2022 17:21:45,Trevor H - zheader#50741,Daniel J - Insequent#82225,2-1,,1,,,,,,,
3/2/2022 17:51:42,Wanqi Z - iqiq#38801,Frances L - Kawaiiru#25405,2-0,,1,,,,,,,
3/2/2022 18:34:24,John L - fightstrife#66069,Michael M - Atombomb11991#07305,2-1,,1,My first win of NEO! ; ___ ; ,,,,,,
3/2/2022 19:43:30,Olivier F - NephilimOli#21523,Michael GM - Draculated#87727,2-0,,1,,,,,,,
3/2/2022 20:13:21,Edgar A - PlayfulTerror#04926,Michael L - JimmyPlays#62350,2-0,,1,Good games!,,,,,,
3/2/2022 20:49:18,Daniel J - Insequent#82225,Mitchel S - SpaghettiMitch#18619,2-0,,1,,,,,,,
3/2/2022 21:09:28,Joe T - elasticity#07466,Trevor H - zheader#50741,2-1,,1,,,,,,,
3/2/2022 21:23:33,Mitchel S - SpaghettiMitch#18619,Ahu S - Wily_bandar#26808,2-0,,1,,,,,,,
3/2/2022 21:54:46,Daniel J - Insequent#82225,Daniel M - HPWizard#40332,2-0,,1,,,,,,,
3/2/2022 22:17:55,Andrew A - Mapo Dofu#77365,Ahu S - Wily_bandar#26808,2-0,,1,,,,,,,
3/2/2022 22:35:40,Daniel M - HPWizard#40332,Zeke W - smarmyplatapus#30066,2-0,,1,,,,,,,
3/2/2022 23:02:08,Michael GM - Draculated#87727,Beau G - Beaudacious#41986,2-0,,1,,,,,,,
3/2/2022 23:26:24,Sylvain T - Iquitos#15484,Ahu S - Wily_bandar#26808,2-0,,1,,,,,,,
3/2/2022 23:49:26,Jason M - experientialist#23057,Ahu S - Wily_bandar#26808,2-1,,1,,,,,,,
3/3/2022 0:02:21,Sylvain T - Iquitos#15484,Deven W - broccolmeur#51146,2-0,,1,,,,,,,
3/3/2022 0:06:08,Nick P - CrustyCheeseburger#09888,Craig H - Itsmecraig#89337,2-0,,1,,,,,,,
3/3/2022 0:24:32,Christopher G - oompaloompa#65002,Joel L - Instinctive#21903,2-0,,1,,,,,,,
3/3/2022 11:45:28,Mats K - MakroGames#12872,Beau G - Beaudacious#41986,2-0,,1,,,,,,,
3/3/2022 12:25:39,Tony G - YnotRock#76764,Mats K - MakroGames#12872,2-0,,1,,,,,,,
3/3/2022 13:12:15,Mathew S - VGCake#60410,Martin E - Meep#87492,2-0,,1,,,,,,,
3/3/2022 13:55:17,Dante R - dantesper#59172,Nicholas L - PlayOnBirds#63476,2-1,,1,,,,,,,
3/3/2022 14:13:17,Mathew S - VGCake#60410,Michael L - JimmyPlays#62350,2-1,,1,,,,,,,
3/3/2022 14:22:05,Dante R - dantesper#59172,John L - fightstrife#66069,2-0,,1,,,,,,,
3/3/2022 14:33:01,Steve T - strout#45062,Nicholas L - PlayOnBirds#63476,2-0,,1,,,,,,,
3/3/2022 15:11:30,Steve T - strout#45062,John L - fightstrife#66069,2-1,,1,,,,,,,
3/3/2022 15:33:23,Steve T - strout#45062,Mats K - MakroGames#12872,2-0,,1,,,,,,,
3/3/2022 15:52:02,Ben DP - bdp18#67423,Nicholas L - PlayOnBirds#63476,2-1,,1,,,,,,,
3/3/2022 15:58:23,Dante R - dantesper#59172,Steve T - strout#45062,2-0,,1,,,,,,,
3/3/2022 16:14:07,Nicholas L - PlayOnBirds#63476,Mats K - MakroGames#12872,2-0,,1,,,,,,,
3/3/2022 16:41:24,Joel L - Instinctive#21903,Mats K - MakroGames#12872,2-1,,1,ggs wp,,,,,,
3/3/2022 16:53:45,Steve T - strout#45062,Keith S - Wittet#06465,2-1,,1,,,,,,,
3/3/2022 17:20:57,Michael GM - Draculated#87727,Keith S - Wittet#06465,2-1,,1,,,,,,,
3/3/2022 18:23:33,Joseph H - JoCool#84350,Michael GM - Draculated#87727,2-0,,1,,,,,,,
3/3/2022 18:28:14,Daniel M - HPWizard#40332,Keith S - Wittet#06465,2-1,,1,,,,,,,
3/3/2022 18:48:17,Keith S - Wittet#06465,Brice C - AlBerTice#65077,2-0,,1,,,,,,,
3/3/2022 19:11:02,Michael GM - Draculated#87727,Kyle C - AFKyle#29319,2-1,,1,,,,,,,
3/3/2022 19:16:37,Gabriel L - gabeisgunk#67806,Jordan P - chunkieluver53#92811,2-1,,1,,,,,,,
3/3/2022 19:17:19,Brice C - AlBerTice#65077,Joe T - elasticity#07466,2-0,,1,,,,,,,
3/3/2022 19:31:56,Stephen W - Biceps_Inc#28236,Jason M - experientialist#23057,2-1,,1,,,,,,,
3/3/2022 19:32:24,Jordan P - chunkieluver53#92811,Brice C - AlBerTice#65077,2-0,,1,,,,,,,
3/3/2022 19:48:05,Joe T - elasticity#07466,Kyle C - AFKyle#29319,2-1,,1,,,,,,,
3/3/2022 19:54:45,Michael GM - Draculated#87727,Jordan P - chunkieluver53#92811,2-0,,1,,,,,,,
3/3/2022 20:12:08,Edgar A - PlayfulTerror#04926,Stephen W - Biceps_Inc#28236,2-1,,1,nice Boros deck!,,,,,,
3/3/2022 20:14:42,Ryan W - MuttBunchies#61653,Brice C - AlBerTice#65077,2-1,,1,,,,,,,
3/3/2022 20:51:23,Bill D - Cato Phoenix#70805,Stephen W - Biceps_Inc#28236,2-0,,1,,,,,,,
3/3/2022 20:58:27,Edgar A - PlayfulTerror#04926,Brice C - AlBerTice#65077,2-1,,1,Rats and Anvils so scary!,,,,,,
3/3/2022 21:00:42,Grey H - grensley#29260,Wanqi Z - iqiq#38801,2-1,,1,,,,,,,
3/3/2022 21:16:26,Grey H - grensley#29260,Kyle C - AFKyle#29319,2-0,,1,,,,,,,
3/3/2022 21:37:47,Stephen W - Biceps_Inc#28236,Craig H - Itsmecraig#89337,2-1,,1,,,,,,,
3/3/2022 21:48:03,Derek G - Czark#07914,Gabriel L - gabeisgunk#67806,2-0,,1,,,,,,,
3/3/2022 21:53:24,Santino T - DuckpuBZ#55688,Coleman N - avo#92320,2-1,,1,,,,,,,
3/3/2022 22:21:46,Derek G - Czark#07914,Bill D - Cato Phoenix#70805,2-0,,1,,,,,,,
3/3/2022 22:24:36,Craig H - Itsmecraig#89337,Coleman N - avo#92320,2-1,,1,,,,,,,
3/3/2022 22:33:32,Santino T - DuckpuBZ#55688,Jeff U - LargeMidget#22940,2-0,,1,,,,,,,
3/3/2022 23:01:19,Santino T - DuckpuBZ#55688,Craig H - Itsmecraig#89337,2-0,,1,,,,,,,
3/3/2022 23:19:09,Jason M - experientialist#23057,Jacob C - Breadlord#83962,2-0,,1,,,,,,,
3/3/2022 23:20:35,Ade A - Blizz#50660,Kyle C - AFKyle#29319,2-0,,1,,,,,,,
3/3/2022 23:36:02,Gabriel L - gabeisgunk#67806,Tony G - YnotRock#76764,2-1,,1,,,,,,,
3/3/2022 23:57:31,Michael L - JimmyPlays#62350,Nicholas K - Bionick#55161,2-0,,1,,,,,,,
3/4/2022 0:11:35,Christopher G - oompaloompa#65002,Bill D - Cato Phoenix#70805,2-1,,1,,,,,,,
3/4/2022 0:37:15,Gregoire T - Emulink#08857,Jacob C - Breadlord#83962,2-1,,1,,,,,,,
3/4/2022 1:00:46,Gabriel L - gabeisgunk#67806,Nick P - CrustyCheeseburger#09888,2-1,,1,,,,,,,
3/4/2022 1:46:20,Edgar A - PlayfulTerror#04926,Gregoire T - Emulink#08857,2-1,,1,Good games!,,,,,,
3/4/2022 1:59:05,Ben DP - bdp18#67423,Kyle C - AFKyle#29319,2-0,,1,,,,,,,
3/4/2022 9:40:44,Zeke W - smarmyplatapus#30066,Bill D - Cato Phoenix#70805,2-0,,1,,,,,,,
3/4/2022 11:31:42,Ben DP - bdp18#67423,Jeff U - LargeMidget#22940,2-0,,1,,,,,,,
3/4/2022 12:10:44,Jeff U - LargeMidget#22940,Ben A - JankInTheTank#50714,2-1,,1,,,,,,,
3/4/2022 14:06:34,Martin E - Meep#87492,Stephen W - Biceps_Inc#28236,2-0,,1,,,,,,,
3/4/2022 15:05:24,Zeke W - smarmyplatapus#30066,Ben A - JankInTheTank#50714,2-0,,1,,,,,,,
3/4/2022 15:23:52,Joseph H - JoCool#84350,Bill D - Cato Phoenix#70805,2-1,,1,,,,,,,
3/4/2022 17:02:06,Ben A - JankInTheTank#50714,Michael M - Atombomb11991#07305,2-0,,1,,,,,,,
3/4/2022 19:00:15,Nicholas P - AmI3vil?#84889,Jeremy E - Lhurgoyf#37289,2-1,,1,GGs!,,,,,,
3/4/2022 19:28:47,Damian S - ButCrackMagic#71223,Andrew H - mweepigeon#30786,2-0,,1,,,,,,,
3/4/2022 19:51:31,Damien F - DamienF16#63049,Damian S - ButCrackMagic#71223,2-0,,1,,,,,,,
3/4/2022 19:54:54,Jeff U - LargeMidget#22940,Brian R - admiral_ace#37121,2-1,,1,,,,,,,
3/4/2022 20:05:28,Frances L - Kawaiiru#25405,Chris Y - Yorke on Games#66909,2-0,,1,,,,,,,
